what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Oracle Corporation",1560145574709
java.version,sysinfo,,,"1.8.0_211",1560145574709
java.vm.info,sysinfo,,,"mixed mode",1560145574709
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1560145574709
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1560145574709
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1560145574709
java.vm.specification.version,sysinfo,,,"1.8",1560145574709
java.vm.vendor,sysinfo,,,"Oracle Corporation",1560145574709
java.vm.version,sysinfo,,,"25.211-b12",1560145574709
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1560145574851
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1560145575191
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1560145575469
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1560145575724
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1560145575743
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1560145575892
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1560145575929
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1560145576126
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1560145576177
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1560145576371
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1560145576466
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1560145576663
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1560145576674
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1560145576950
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1560145577379
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1560145608140
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1560145608219
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1560145609051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1560145622000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1560145622394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1560145623598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1560145626694
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1560145626918
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1560145627514
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1560145628195
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1565100438894
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1565100438896
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1565100438897
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1565100438899
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1565100438900
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1565100438901
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1565100438904
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1565100438904
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1565100438905
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1565100438908
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1565100438909
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1565100438910
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1565100438911
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1565100438912
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1565100438913
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1565100438915
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1565100438916
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1565100438918
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1565100438919
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1565100438921
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1565100438922
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1565100438923
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1565100438924
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1565100438926
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1565100438927
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1565100438928
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1565100438930
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1565100438932
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1565100438933
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1565100438935
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1565100439102
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1565100439103
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1565100439105
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1565100439106
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1565100439107
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1565100439108
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1565100439110
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1565100439110
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1565100439111
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1565100439113
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1565100439114
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1565100439116
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1565100439116
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1565100439118
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1565100439118
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1565100439120
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1565100439120
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1565100439121
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1565100439122
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1565100439123
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1565100439124
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1565100439125
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1565100439127
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1565100439129
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1565100439132
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1565100439132
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1565100439134
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1565100439136
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1565100439138
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1565100439138
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1565100439139
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1565100439141
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1565100439142
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1565100439143
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1565100439145
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1565100439147
os,sysinfo,,,"win32",1565100439151
arch,sysinfo,,,"x86",1565100439151
ws,sysinfo,,,"win32",1565100439151
locale,sysinfo,,,"en_IN",1565100439151
processors,sysinfo,,,"4",1565100439151
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1565100439151
java.runtime.version,sysinfo,,,"1.8.0_211-b12",1565100439151
java.specification.name,sysinfo,,,"Java Platform API Specification",1565100439151
java.specification.vendor,sysinfo,,,"Oracle Corporation",1565100439151
java.specification.version,sysinfo,,,"1.8",1565100439151
java.vendor,sysinfo,,,"Oracle Corporation",1565100439151
java.version,sysinfo,,,"1.8.0_211",1565100439151
java.vm.info,sysinfo,,,"mixed mode",1565100439151
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1565100439151
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1565100439151
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1565100439151
java.vm.specification.version,sysinfo,,,"1.8",1565100439151
java.vm.vendor,sysinfo,,,"Oracle Corporation",1565100439151
java.vm.version,sysinfo,,,"25.211-b12",1565100439151
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1565100439318
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1565100439343
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1565100440136
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1565100440160
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1565100440394
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1565100440470
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1565100440628
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1565100440747
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1565100440757
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1565100440784
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1565100440935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100441138
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1565100441191
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1565100441463
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1565100441849
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1565100441871
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1565100442191
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1565100442827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100445115
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100449769
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100449837
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100449838
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100456390
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100456488
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100459569
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1565100461022
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1565100461317
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1565100461378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100461968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100470959
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1565100471077
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100483150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100486078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100491078
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1565100498215
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1565100509273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100514924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100519467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1565100519493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100533559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100556319
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100556458
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100556551
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100570599
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100573510
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100618065
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100621071
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100644684
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565100649613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100747178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100767098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100845055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100882963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100927843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100928952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100929626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565100936228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1565100948297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1565100958786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1565100959013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1565100959234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1565100959871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101033336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101037514
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1565101062927
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1565101062959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101154959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101159199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101168316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101406369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101409699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101417417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101428198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101436319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101454860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101456615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101485818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101494956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101508590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101510435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101521995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101533633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1565101539590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1565101546560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101576157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101578759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101879053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565101880614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1565102064066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102090927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102148325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1565102166483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1565102171404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1565102173145
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565102206255
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565102209562
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565102213679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102215053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102276487
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1565102279671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102286003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102351039
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565102351476
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565102351620
